contract_id;start_date;end_date;termination_reason;is_b2b
484461684905;2012-08-30;;nan;n
505111794734;2011-01-02;2018-08-21;too expensive;n
850962925443;2010-01-05;;nan;n
979561902961;2010-07-14;2018-06-29;too expensive;n
168700125586;2015-04-10;;nan;n
008385647552;2015-11-28;2018-02-17;low quality;n
015444479004;2015-09-14;;nan;n
855452784133;2013-10-28;;nan;n
408502252801;2016-01-06;;nan;n
773437711483;2017-09-17;2018-11-20;death;n
325939129389;2015-07-21;;nan;n
532271605192;2011-01-28;;nan;n
617588674448;2017-09-10;;nan;y
377484561266;2016-03-09;;nan;y
990016067931;2014-02-12;2018-06-27;too expensive;n
486226230916;2015-12-09;;nan;n
204654211591;2015-09-09;;nan;n
086338106840;2016-10-21;;nan;n
155482394628;2017-02-26;;nan;n
999436735283;2015-04-25;;nan;n
675450761128;2016-01-29;;nan;y
980028669627;2013-01-04;;nan;n
066725332226;2013-10-03;;nan;n
008981422608;2013-08-20;2018-08-20;death;n
766516663260;2017-06-23;;nan;n
605626609091;2010-12-25;2018-06-01;low quality;n
093713031198;2016-12-12;;nan;n
679398210755;2016-05-13;;nan;n
393562820989;2013-06-14;;nan;n
959501760148;2015-09-13;;nan;n
692525418001;2013-11-26;;nan;n
116260645860;2012-05-12;;nan;n
483725020289;2013-10-20;;nan;n
534731661148;2011-11-06;;nan;y
792606396948;2017-10-26;;nan;y
885361061981;2014-09-02;2018-02-03;too expensive;n
169601760897;2012-05-11;2018-11-23;low quality;n
200975292648;2014-11-29;;nan;y
602973007896;2014-10-23;;nan;n
543982453330;2015-03-15;;nan;n
196917138675;2013-07-03;;nan;n
598413808611;2012-05-07;2018-04-29;low quality;n
994110527124;2011-05-26;;nan;n
975184967875;2010-06-16;;nan;n
471717508279;2015-05-19;2018-08-29;death;y
825748932204;2015-08-30;;nan;n
849531679308;2010-12-28;;nan;y
478620457075;2012-08-17;;nan;y
240104456947;2015-12-22;;nan;n
861178828519;2016-12-17;;nan;y
255335060890;2014-07-11;2018-07-27;too expensive;n
005899181297;2015-10-25;;nan;n
429547021201;2013-04-02;2018-03-25;too expensive;n
761702048816;2010-03-04;;nan;n
911664760687;2010-05-16;;nan;n
836537563840;2012-11-23;2018-09-03;too expensive;n
419968296816;2012-11-08;;nan;n
329403360936;2017-04-30;2018-03-29;low quality;n
971618062025;2010-11-28;;nan;y
786842578126;2016-08-24;;nan;n
360536047840;2014-04-21;;nan;n
278678924218;2010-02-09;;nan;n
691610010008;2016-07-30;2018-05-10;too expensive;n
217363575930;2016-11-16;;nan;n
726386823347;2017-09-20;;nan;n
802938326766;2013-03-13;;nan;n
060261527994;2014-07-06;;nan;n
753404415955;2011-10-07;2018-08-11;too expensive;n
740340484372;2015-01-30;;nan;n
445712190593;2016-07-02;;nan;n
081999884196;2014-03-21;;nan;n
381473270217;2017-01-24;2018-08-03;too expensive;y
513508777716;2011-03-22;;nan;y
851790092986;2015-02-23;2018-09-24;low quality;y
599253719895;2011-03-08;;nan;n
639353084097;2016-03-03;;nan;n
078908668670;2011-05-02;2018-08-03;too expensive;y
230143337621;2016-06-12;;nan;n
440717630860;2013-07-04;;nan;y
681332746738;2015-01-24;;nan;n
818457103226;2014-08-07;;nan;n
376233916274;2013-04-03;;nan;n
416099997071;2013-06-09;;nan;n
224555243704;2010-02-01;;nan;n
738813309233;2017-06-07;;nan;n
669746916757;2010-05-24;;nan;y
995361554858;2016-11-05;;nan;n
681171993353;2011-04-20;;nan;n
099204014247;2014-04-08;;nan;n
916207643860;2014-01-01;2018-07-22;too expensive;n
090876289315;2017-12-19;;nan;n
531929568249;2014-03-16;;nan;y
603178351189;2015-08-19;;nan;n
589871243888;2017-04-13;;nan;n
382727674031;2017-10-29;2018-03-28;too expensive;y
606444257780;2013-02-22;;nan;n
251431973109;2016-07-05;;nan;n
724839062077;2010-11-09;;nan;n
559533404251;2015-04-16;;nan;n
219792199967;2010-03-19;;nan;y
546056060972;2012-01-05;;nan;n
948008535463;2013-04-21;2018-05-27;death;n
172828664479;2016-12-01;;nan;y
881156121681;2015-05-23;;nan;n
897858275954;2016-06-16;2018-02-12;low quality;y
046708349059;2017-11-09;;nan;y
545475563197;2010-01-17;;nan;n
112570350498;2010-07-27;;nan;n
580272685960;2010-08-13;;nan;n
938535924035;2015-03-11;;nan;n
582871168111;2010-10-12;;nan;n
051246266669;2011-10-06;;nan;y
189656567373;2011-03-21;2018-04-09;too expensive;n
309754104332;2017-04-23;2018-10-02;low quality;y
648564757672;2014-05-23;2018-08-28;low quality;y
666977836836;2011-09-28;;nan;n
995742591393;2017-12-22;;nan;n
955467170812;2015-06-05;;nan;n
042223175769;2012-06-20;;nan;n
825752064321;2011-09-07;;nan;n
018369491161;2013-07-21;;nan;n
852829507934;2017-09-18;;nan;n
543027595014;2016-04-09;;nan;n
894910753654;2013-11-11;;nan;n
711975409783;2015-10-13;;nan;n
907409369403;2015-08-12;;nan;n
904905099908;2017-09-29;;nan;n
841908948243;2013-07-28;;nan;n
725715193699;2014-10-04;;nan;y
499845337585;2015-02-17;;nan;n
711721543305;2017-11-12;;nan;n
499054914618;2017-11-24;2018-02-01;low quality;n
012501820700;2015-04-21;;nan;n
551168902974;2010-07-17;;nan;n
055909475993;2010-09-25;2018-06-30;too expensive;y
745831899672;2011-03-23;;nan;n
592650956118;2016-01-23;2018-06-01;low quality;y
054702405150;2013-08-19;2018-03-14;death;n
452083371038;2017-04-16;;nan;n
969203737086;2017-01-12;;nan;n
687967599575;2014-12-16;;nan;y
079843406126;2010-09-10;;nan;n
170232304171;2010-02-28;;nan;n
739823949659;2016-04-12;2018-07-10;death;n
751610990676;2016-05-30;;nan;n
227433171366;2016-04-30;;nan;n
880060024391;2011-08-21;;nan;n
838095850301;2010-12-29;2018-03-12;too expensive;n
496602269711;2014-08-22;2018-02-15;too expensive;n
719229435422;2014-08-24;;nan;n
319189206468;2017-05-13;;nan;n
136036511882;2013-02-16;;nan;n
370586248045;2012-09-12;2018-08-31;low quality;n
005048870792;2013-05-02;;nan;n
294568827656;2017-07-14;;nan;n
413411113566;2010-05-30;2018-06-23;too expensive;y
697684082063;2013-10-09;;nan;n
125596680061;2013-01-31;;nan;n
657184466076;2013-08-10;;nan;y
604859457234;2012-06-10;2018-08-18;too expensive;y
178555350605;2016-12-14;2018-08-04;death;n
619163426364;2012-01-08;2018-11-14;death;n
824649404864;2016-09-28;;nan;n
039961044749;2011-08-12;;nan;n
949944357039;2014-04-18;;nan;n
664205742680;2011-09-08;;nan;y
836820031332;2014-07-24;;nan;n
165151435077;2016-07-20;;nan;y
335674794380;2012-07-11;2018-03-19;low quality;n
139166175605;2015-08-04;;nan;n
412102454276;2010-04-18;;nan;n
142899351635;2011-12-25;;nan;n
488862213783;2016-09-02;;nan;n
959196113132;2016-09-21;;nan;n
488442975161;2014-08-08;;nan;n
073965012644;2017-08-18;;nan;y
136469790718;2011-04-05;;nan;n
953273365222;2014-03-28;;nan;n
175015729058;2013-06-20;;nan;n
985299158732;2016-09-09;;nan;n
401762491661;2014-06-30;2018-06-16;too expensive;n
715142897636;2011-05-05;2018-07-29;death;y
912830152104;2010-11-03;;nan;n
057472866084;2017-11-29;2018-06-10;death;n
937333127194;2016-07-10;;nan;n
467389841321;2011-10-09;;nan;n
463422845089;2010-04-07;;nan;n
346470620936;2017-10-26;2018-05-07;too expensive;n
773798901080;2011-03-24;;nan;y
373414052453;2016-01-01;;nan;n
874301889651;2014-08-04;;nan;n
932331112615;2017-08-18;;nan;n
303890826373;2012-10-22;;nan;n
051122727554;2014-09-03;;nan;n
470014002600;2015-04-23;;nan;n
468305762177;2016-05-24;;nan;n
177697511703;2010-11-10;;nan;n
487019794023;2016-12-19;;nan;n
413709692501;2014-04-22;;nan;n
738317716568;2013-09-21;;nan;n
849770388845;2015-12-29;;nan;n
764304918097;2015-02-08;;nan;n
159645189694;2013-03-19;;nan;n
235209283704;2011-02-27;;nan;n
893043090655;2014-12-26;;nan;n
291439038613;2012-03-26;;nan;n
439442801447;2017-05-05;;nan;y
614382950797;2010-10-10;2018-02-22;low quality;n
184120994110;2016-06-25;;nan;n
610248953601;2016-12-02;;nan;n
153782502904;2013-05-11;;nan;n
607310197367;2016-06-27;;nan;y
946522520701;2014-09-08;;nan;n
246331351102;2011-08-07;;nan;y
615072966915;2010-06-19;;nan;n
419205398043;2012-02-15;;nan;n
362508395672;2015-03-04;;nan;n
420434980431;2016-07-22;2018-08-03;death;n
074100048863;2017-09-07;;nan;n
848362940773;2011-05-28;;nan;n
155193311512;2015-05-27;;nan;n
274745548754;2013-11-19;2018-09-03;death;n
562544599891;2013-08-09;;nan;y
888391700851;2016-03-17;;nan;n
640438545570;2010-12-16;;nan;n
909974250807;2017-06-09;;nan;n
076768493649;2010-10-01;;nan;n
273398778280;2013-08-26;2018-01-10;too expensive;n
412624107187;2014-06-01;;nan;n
607361951908;2010-03-16;;nan;y
301476163906;2013-12-19;2018-12-28;too expensive;n
135599112878;2015-09-06;2018-09-16;low quality;y
376939648315;2010-04-01;2018-11-23;low quality;n
977300518655;2016-11-12;;nan;n
408907958410;2015-02-27;;nan;n
434851696656;2017-06-17;;nan;n
749338867547;2015-05-09;;nan;n
060272609786;2014-01-10;;nan;n
243463854908;2015-10-17;;nan;n
883769191158;2015-03-18;2018-06-12;low quality;n
116618257659;2010-07-31;2018-06-04;low quality;y
604183279590;2011-10-21;;nan;n
778679928442;2013-02-03;;nan;n
811363833159;2016-04-28;;nan;n
246351651182;2011-01-17;;nan;n
276991994961;2011-10-22;2018-03-06;low quality;n
260702813136;2017-01-04;;nan;n
298367367838;2013-04-23;;nan;n
386471794717;2012-05-26;;nan;y
354200418912;2017-12-18;;nan;y
323939906011;2015-10-20;;nan;n
373351511144;2014-04-30;2018-09-22;low quality;n
744243025552;2015-11-11;;nan;n
212963705894;2013-02-17;2018-09-09;death;y
921788434506;2013-10-19;;nan;n
985895929251;2011-05-28;2018-11-19;death;n
469928816602;2011-07-30;2018-02-20;low quality;n
483358335933;2014-08-24;2018-02-22;low quality;n
883136550140;2012-02-09;;nan;n
752067029385;2014-10-07;;nan;n
104397104471;2016-11-21;;nan;n
467175822195;2017-06-15;;nan;n
469393544554;2014-08-05;;nan;n
890240776395;2012-08-20;;nan;y
874677414332;2017-12-02;;nan;n
593772538741;2012-02-09;2018-03-10;too expensive;n
112804541256;2015-11-17;;nan;y
425330956128;2013-12-05;2018-07-22;low quality;n
212387926326;2013-04-10;;nan;n
449021277470;2010-01-08;;nan;n
754583144411;2013-12-19;;nan;n
879906059712;2015-01-08;;nan;n
802901343616;2017-07-12;;nan;y
989302053875;2017-05-28;2018-05-07;too expensive;y
165449987068;2013-06-06;;nan;n
380399200591;2016-03-31;;nan;n
446506602714;2015-04-08;;nan;n
523562313697;2010-01-10;;nan;n
470194472772;2011-06-10;2018-09-01;too expensive;n
994873967904;2012-10-26;2018-11-26;low quality;n
670054323224;2016-05-24;;nan;n
433631156983;2014-07-21;;nan;n
218074147717;2011-04-10;2018-02-17;death;n
686235666726;2010-03-27;;nan;n
033846513937;2015-12-02;;nan;n
097640347851;2012-12-25;2018-03-19;low quality;n
776222808417;2013-08-25;;nan;n
688463101713;2014-11-19;;nan;n
748104746633;2010-12-10;;nan;n
791659601884;2012-04-07;;nan;n
094507779865;2016-10-09;2018-11-13;low quality;y
605150861904;2012-06-30;;nan;n
073755632587;2013-06-27;2018-06-02;too expensive;y
281324112968;2011-02-20;;nan;n
725929949789;2014-11-30;;nan;n
354082877227;2015-04-17;;nan;n
632104963890;2014-01-11;;nan;y
117890500681;2014-01-02;2018-01-19;low quality;n
314159893628;2013-12-24;;nan;n
435758725937;2017-05-11;2018-08-03;death;n
890562164487;2016-05-18;;nan;n
507915756398;2015-10-25;;nan;n
331987459475;2013-05-23;;nan;n
359569929832;2014-02-25;;nan;n
413507449339;2010-02-16;;nan;n
730100304220;2015-02-07;2018-02-03;low quality;n
537020162732;2014-05-15;;nan;n
411661977348;2012-12-31;;nan;n
599031813597;2012-04-24;2018-08-09;low quality;n
901169430115;2012-12-23;;nan;n
674756657094;2011-01-11;;nan;n
606363834807;2012-09-06;;nan;n
996553943153;2014-08-31;;nan;n
482625353239;2017-05-22;;nan;n
007458828495;2014-12-31;2018-03-26;too expensive;n
137212238660;2015-01-05;;nan;n
837760404425;2010-09-27;;nan;n
302392653710;2012-11-05;;nan;y
972362198648;2017-04-13;;nan;n
258754222376;2014-04-12;;nan;n
984595167689;2014-08-13;;nan;n
915294396415;2017-09-17;;nan;n
024336382483;2016-09-03;;nan;n
065433214631;2016-06-04;2018-12-01;low quality;n
646917979193;2015-03-17;;nan;n
243897995743;2011-02-27;;nan;n
322245389884;2016-11-13;;nan;n
438510263567;2011-12-03;;nan;n
148497361917;2015-01-17;;nan;n
386086362938;2012-03-05;2018-02-25;death;y
987071477083;2014-04-29;;nan;n
237641521081;2014-11-28;;nan;n
186145058504;2011-07-16;;nan;n
700012373896;2017-07-07;;nan;n
039504902267;2016-01-22;2018-10-01;death;n
618157953208;2014-10-10;;nan;n
255743317510;2011-10-22;;nan;n
471580518986;2014-02-14;;nan;n
453972500342;2014-10-11;;nan;n
187831914394;2016-10-26;;nan;n
106727900205;2010-08-12;;nan;n
339743316131;2012-07-31;;nan;n
512242692853;2011-09-26;;nan;n
623379077036;2016-06-11;;nan;n
394686450875;2017-04-29;2018-05-12;too expensive;n
285045667345;2010-12-31;;nan;n
710164857553;2016-09-08;;nan;y
504922224912;2017-08-31;2018-04-25;death;n
771419960386;2013-07-16;;nan;n
399748885972;2010-10-06;;nan;y
073490140137;2017-02-21;;nan;n
846890245128;2015-01-14;;nan;n
950794544066;2010-03-12;;nan;n
209781835766;2014-04-29;;nan;n
070634886123;2011-02-14;;nan;n
295305383566;2017-09-05;;nan;n
224543263896;2017-01-04;;nan;y
529941846840;2012-09-04;;nan;n
294753804598;2015-09-29;2018-06-12;too expensive;y
801942593307;2014-03-13;;nan;n
640709229654;2015-03-04;;nan;n
631328927451;2017-08-24;;nan;n
271009612073;2016-12-04;;nan;n
595741501565;2013-03-16;;nan;n
858998003156;2014-08-03;2018-02-04;death;y
958722665446;2015-10-01;;nan;y
505396425518;2017-06-16;2018-04-17;death;n
731265273289;2012-11-04;;nan;n
214406768910;2016-08-14;;nan;n
305773788584;2016-05-12;;nan;n
404098040891;2017-02-23;;nan;n
700882653589;2014-02-08;;nan;n
057596420026;2011-12-02;;nan;y
191362036026;2012-03-20;;nan;y
522388616556;2010-08-03;;nan;y
494723140413;2015-05-11;;nan;n
225443252188;2013-04-19;2018-01-22;low quality;y
650553869075;2015-12-16;;nan;n
992965215184;2011-12-07;;nan;n
365353393540;2010-10-27;;nan;n
020792993628;2012-10-24;;nan;n
668781095869;2013-03-22;;nan;y
163000606446;2015-07-01;2018-10-11;low quality;n
925895602162;2011-09-19;2018-04-26;low quality;n
307401618541;2016-01-28;;nan;n
302030895984;2012-06-07;2018-05-25;low quality;n
922634005359;2013-12-11;2018-04-17;low quality;n
214328284564;2011-07-19;2018-01-20;too expensive;n
459114385746;2010-02-08;;nan;n
585584973488;2015-04-03;2018-02-08;too expensive;y
009385743405;2016-04-21;;nan;n
020418091737;2012-09-12;;nan;n
355624543589;2012-06-03;;nan;n
439119962664;2013-05-26;;nan;n
171961341482;2017-08-27;;nan;n
484414393412;2017-06-12;2018-08-21;death;n
356158716647;2010-11-23;;nan;n
716361564605;2012-12-09;2018-10-31;too expensive;n
756175126946;2011-03-10;;nan;n
958327151887;2016-02-03;;nan;n
394389844915;2015-04-01;2018-09-16;too expensive;n
501353829918;2015-06-13;;nan;n
169710071946;2016-05-03;;nan;n
183879180118;2015-10-12;;nan;n
638133302293;2014-06-22;2018-11-07;too expensive;n
252399572187;2011-06-14;;nan;n
789093133023;2013-09-29;;nan;n
071762717900;2013-12-18;;nan;n
291171725503;2013-03-28;;nan;n
747988918014;2014-06-18;;nan;y
317527734604;2011-04-25;;nan;n
286820047993;2012-07-09;;nan;y
414185704479;2012-11-17;;nan;n
741018227945;2016-07-30;;nan;n
669810241567;2015-10-23;;nan;n
587744709672;2017-03-18;;nan;n
173108962488;2011-08-04;;nan;n
798824030543;2017-06-20;;nan;n
424394199004;2014-12-20;2018-07-27;low quality;n
997984551010;2017-05-08;;nan;n
725574199558;2015-04-28;;nan;n
711131250451;2016-11-05;;nan;n
774491935537;2012-03-08;;nan;n
750266668382;2017-06-21;;nan;n
351293321791;2010-11-18;;nan;n
712913094326;2010-09-03;;nan;n
681831228457;2016-10-12;;nan;n
354654334431;2015-01-08;2018-09-09;death;n
055161728257;2012-07-11;;nan;n
448961591605;2014-11-23;;nan;n
587125387377;2017-08-05;;nan;y
324979969119;2014-06-30;;nan;n
070077285215;2011-08-13;;nan;n
109633473718;2014-10-08;;nan;n
432372373252;2014-09-26;;nan;n
783573914589;2017-10-24;;nan;n
023183391325;2015-09-25;;nan;n
700176751599;2010-03-14;;nan;n
577492313903;2010-09-26;;nan;n
585194403285;2010-02-27;;nan;n
766278955566;2017-10-03;;nan;n
440016336529;2012-05-15;;nan;n
214790140391;2014-01-21;;nan;n
914415598020;2010-10-08;;nan;n
928495831916;2015-02-27;;nan;n
895864519189;2011-07-19;;nan;y
168304370290;2014-01-26;;nan;n
355258546246;2014-03-27;2018-06-09;low quality;n
662077767804;2016-04-03;;nan;n
948120755810;2017-05-27;;nan;n
806885304269;2014-01-20;;nan;n
147965417050;2013-08-05;;nan;n
859222131707;2016-11-09;;nan;n
372408421901;2010-11-27;;nan;y
775765746484;2010-05-19;;nan;n
000167746713;2012-06-28;;nan;n
757011822531;2010-01-07;;nan;n
146913229758;2013-12-21;;nan;n
191627674058;2012-05-01;;nan;n
554061934621;2012-03-15;;nan;n
971222915796;2015-03-28;;nan;n
159582747192;2016-03-17;;nan;n
240457285131;2017-09-16;;nan;n
694696697243;2016-04-03;;nan;n
394724453723;2016-05-28;;nan;y
611773269995;2017-09-10;;nan;n
278777198007;2017-01-30;2018-10-19;low quality;n
683606465410;2013-03-07;2018-01-21;low quality;y
381529783717;2014-11-02;;nan;n
558808169467;2012-09-05;2018-03-30;low quality;n
372367671452;2017-08-05;;nan;y
689688934180;2015-08-23;;nan;n
896976371936;2010-12-30;;nan;n
860351708710;2014-11-15;2018-03-02;low quality;n
194894155401;2010-05-02;;nan;y
289323427051;2014-05-13;;nan;n
795356944585;2010-02-05;;nan;y
070728555241;2014-05-16;;nan;n
776083603244;2016-03-22;;nan;n
059795120310;2010-12-24;2018-02-07;low quality;n
685245881104;2017-05-26;;nan;n
675930823883;2015-01-25;;nan;n
994405778749;2013-12-30;;nan;n
097722194761;2014-07-23;;nan;y
569184707274;2015-02-18;;nan;n
306690271658;2016-02-27;;nan;n
171680419157;2011-06-30;;nan;n
957061194974;2015-05-01;;nan;n
837634398084;2017-07-08;;nan;n
070215293478;2013-09-15;2018-11-05;low quality;n
114659937393;2015-07-26;;nan;n
909514153464;2015-02-16;2018-09-15;death;n
327066462613;2011-09-30;;nan;y
946117732313;2017-08-07;;nan;n
629234217321;2012-03-09;;nan;n
365859596360;2014-12-29;;nan;n
101148519515;2013-11-22;;nan;y
061828674355;2011-03-16;;nan;n
151615786054;2011-05-10;;nan;n
646096037223;2011-01-16;;nan;n
217474364663;2012-03-07;;nan;n
344531525258;2016-07-09;;nan;n
755919817170;2010-12-20;;nan;n
069062963303;2015-08-19;;nan;n
013936487007;2011-09-12;;nan;n
542106545798;2010-10-08;;nan;n
482459304388;2010-05-26;;nan;n
712651163652;2016-12-03;;nan;n
968925817284;2016-12-07;;nan;y
117222540655;2010-02-18;2018-03-28;death;y
260869790231;2014-01-16;;nan;n
889282895702;2010-07-28;;nan;n
492210054317;2012-09-21;2018-05-08;low quality;y
656939558874;2014-12-04;;nan;n
244204098740;2016-12-03;;nan;n
026487933805;2016-10-08;;nan;n
942262142619;2016-11-19;;nan;n
979639570277;2017-06-20;;nan;n
232632534833;2014-02-26;;nan;n
859007229253;2015-10-23;;nan;n
630168628438;2016-05-12;;nan;n
370639282836;2013-07-25;;nan;n
681996213276;2011-09-21;2018-05-24;death;n
820077978551;2015-12-24;;nan;n
258654168976;2010-04-14;2018-07-07;too expensive;n
756403414486;2015-08-23;;nan;y
916879827140;2012-05-24;;nan;y
037322414698;2017-08-13;;nan;n
855523621239;2011-09-24;;nan;n
275698521941;2015-05-16;2018-08-02;low quality;n
225205786484;2012-11-20;;nan;n
747741090957;2010-11-11;;nan;n
943523886825;2017-09-17;;nan;y
449689719015;2012-08-21;2018-03-12;too expensive;n
198503026788;2010-06-26;;nan;n
987148659186;2010-07-24;;nan;n
900944533062;2010-10-10;2018-06-11;low quality;n
644690407785;2014-09-09;;nan;n
211005216686;2012-10-07;;nan;y
373697640470;2016-06-12;;nan;y
473761484749;2015-07-13;;nan;n
201133431104;2016-08-11;;nan;n
641615101716;2012-03-18;;nan;n
465582957543;2010-03-04;;nan;n
240051141535;2016-05-19;;nan;y
683280197849;2010-05-25;2018-09-02;death;n
809912884151;2014-01-03;;nan;n
302926272865;2015-10-22;;nan;n
289830443925;2011-08-18;;nan;n
781663997604;2014-05-11;;nan;n
719123822066;2016-04-11;;nan;n
808581941821;2014-07-02;;nan;n
169600984321;2011-07-05;;nan;n
719200793675;2017-05-29;;nan;n
574839814889;2016-01-24;;nan;y
726625271116;2013-02-15;;nan;n
576231964626;2016-05-23;2018-10-10;too expensive;n
081653999102;2014-04-27;;nan;n
057438872530;2014-10-13;;nan;y
556477688714;2014-01-31;;nan;n
967374326242;2011-12-12;;nan;y
227024998349;2012-05-28;;nan;n
251994918435;2012-05-23;;nan;n
770185193135;2015-12-17;;nan;n
780949012143;2012-06-24;;nan;n
871106570818;2010-05-28;;nan;y
993415532511;2010-08-09;2018-09-19;too expensive;n
006055623239;2014-04-08;;nan;y
987403768018;2014-08-18;;nan;n
364799746479;2015-12-15;;nan;n
540219128115;2011-05-18;;nan;n
995627618916;2015-11-04;2018-06-23;death;n
122618632403;2014-12-26;2018-08-23;low quality;y
465757188908;2015-06-24;;nan;n
277630859150;2012-10-22;;nan;n
248457839810;2014-11-30;;nan;n
595019941592;2010-10-27;;nan;n
547071901379;2014-07-31;;nan;n
476187478084;2013-01-26;;nan;y
233132188719;2010-10-11;;nan;n
023711240657;2017-05-05;;nan;n
765775286822;2013-03-01;;nan;n
951800741942;2012-02-22;2018-08-23;too expensive;n
464660861732;2017-01-21;;nan;n
